Y6-11,T,MEI_E,NAC,DK	247124 	265418 	248218 	236824 	235920 	223328 	215321 	215657 b	193954 	190321 	189660 	182758 	173088 	167436 	165839 	157915 	: 	: 	: 	: 	: 	: 	: 
Y6-11,T,MEI_E,NAC,EA	20655 e	: 	19009.3 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y6-11,T,MEI_E,NAC,EA18	20755 e	: 	19111.7 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y6-11,T,MEI_E,NAC,EA19	20655 e	: 	19009.3 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y6-11,T,MEI_E,NAC,EE	12608 	11623 	10931 	10090 	9016 b	7959 	7272 	6727 	6816 	6856 	6296 	5153 	4192 	3479 	3233 	: 	: 	: 	: 	: 	: 	: 	: 
Y6-11,T,MEI_E,NAC,EL	8452 	8308 	7986 	7959 	8808 	8428 	10571 	12272 	13430 	13292 	12492 	11313 	11861 	11391 	10252 	9435 b	: 	: 	: 	: 	: 	: 	: 
Y6-11,T,MEI_E,NAC,ES	15831 	14987 	14634 	14432 	14058 	14128 	14787 	14372 	14629 	15269 	14107 b	12036 	11137 	10661 	10770 b	: 	: 	: 	: 	: 	: 	: 	: 
Y6-11,T,MEI_E,NAC,EU	66857 e	: 	57710.5 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y6-11,T,MEI_E,NAC,EU27	66953 e	: 	57813.5 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y6-11,T,MEI_E,NAC,EU28	66857 e	: 	57710.5 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y6-11,T,MEI_E,NAC,FI	26754 	26532 	26102 	26100 	26322 	26048 	25129 	24106 	23912 	23047 	21394 	20519 	19910 	18909 	17588 b	: 	: 	: 	: 	: 	: 	: 	: 
Y6-11,T,MEI_E,NAC,FR	22463 	21992 	21959 	22637 	22487 	22280 	22090 	21815 	21240 	20360 	20995 b	17269 	17659 	17068 	15903 b	: 	: 	: 	: 	: 	: 	: 	: 
Y6-11,T,MEI_E,NAC,HR	55344 	48893 	45921 	42639 	41617 	41542 	41555 	43155 	46320 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y6-11,T,MEI_E,NAC,HU	1783419 	1637766 	1537005 	1430790 	1350425 	1378321 	1367269 	1256453 	1156900 	1189259 	1102962 	1034736 	1031953 	872576 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y6-11,T,MEI_E,NAC,IE	: 	24588 	24427 	24499 	22690 	21361 	21128 	21776 	20749 	22646 	24725 	24772 	20694 	19359 	19312 	19018 b	: 	: 	: 	: 	: 	: 	: 
Y6-11,T,MEI_E,NAC,IS	: 	: 	4088690 	3817145 	3694440 	3474143 	3149282 	3078347 	3254939 	3643701 	3073473 	2769945 	2261583 	2132311 	2002435 	: 	: 	: 	: 	: 	: 	: 	: 
Y6-11,T,MEI_E,NAC,IT	16963 	16959 	15968 	15511 	15821 	16031 	15769 	16262 	15810 	16403 	16567 	15975 	15264 	15567 	14286 b	: 	: 	: 	: 	: 	: 	: 	: 
Y6-11,T,MEI_E,NAC,LT	8514 	6927 	6496 	6558 	19450 	18843 	16806 	13864 	16052 	19436 	15333 	12695 	10274 	8286 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y6-11,T,MEI_E,NAC,LU	43734 	38184 	35781 b	37285 	33208 	34438 	31674 	33645 	31836 	33588 	34073 	31576 	31322 	29216 	27478 	25884 b	: 	: 	: 	: 	: 	: 	: 
Y6-11,T,MEI_E,NAC,LV	9183 	7764 	7706 	7132 	6350 	5784 	5741 	4949 	5163 	6110 	5449 	3809 	3101 	2466 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y6-11,T,MEI_E,NAC,MK	: 	147921 	134435 	136661 	124441 	124459 	120364 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y6-11,T,MEI_E,NAC,MT	16439 	15478 	14427 	13611 	12604 	11481 	10992 	10671 	10561 	10232 	10034 	8833 	3666 	3513 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y6-11,T,MEI_E,NAC,NL	27428 	26787 	25535 b	23070 	21793 	21495 	21665 	20574 	20549 	21110 	21301 	18544 	16497 	16382 b	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y6-11,T,MEI_E,NAC,NO	369370 	361590 	365340 	356410 	361249 	320017 	321991 	300429 	287780 	278486 	271484 	233808 	248217 	219430 	221029 	213539 	: 	: 	: 	: 	: 	: 	: 
Y6-11,T,MEI_E,NAC,PL	32026 	30239 	27095 	26412 	25174 	23355 	22801 	22492 	21187 	19682 	17675 	14787 	13261 	12102 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y6-11,T,MEI_E,NAC,PT	10629 	10222 	9957 	9566 	9143 	8606 	9309 	9109 	9762 	9218 	9360 	8899 	9010 	8245 	7715 b	: 	: 	: 	: 	: 	: 	: 	: 
Y6-11,T,MEI_E,NAC,RO	15649 	12640 	10801 	9949 	8900 	8607 	8260 	8620 	8519 	7792 	6669 	6014 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y6-11,T,MEI_E,NAC,RS	339964 	329898 	320861 	323489 	296799 	299923 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y6-11,T,MEI_E,NAC,SE	248359 	254453 	242138 	242664 	229072 	230393 	219333 	215048 	209151 	199809 	188661 b	178350 	160710 	161782 	157690 	: 	: 	: 	: 	: 	: 	: 	: 
Y6-11,T,MEI_E,NAC,SI	14592 	13866 	13935 	13718 	13120 	12992 	12848 	12603 	12293 	12262 	11299 	10289 	2344900 	2235130 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y6-11,T,MEI_E,NAC,SK	: 	6782 	6397 	6215 	6577 	6404 	6814 	6355 	6197 	5825 	162203 	150717 	133822 	115708 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y6-11,T,MEI_E,NAC,TR	: 	15107 	13025 	11114 	9833 	8999 	8710 	7364 	6593 	6391 	5685 	5422 	4384 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y6-11,T,MEI_E,NAC,UK	: 	20014 b	18320 	19304 	17334 	16255 	16885 b	17695 	16255 	16226 	15908 	14963 	13556 	13713 b	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y6-11,T,MEI_E,PPS,AT	22140 	22564 	21536 	21534 	20845 	20037 	20145 	20196 	19565 	19379 	19274 b	18216 	17604 	16550 	16022 	15477 b	: 	: 	: 	: 	: 	: 	: 
Y6-11,T,MEI_E,PPS,BE	22645 	22201 	22847 	21247 	21327 	21499 	19723 	19170 	18317 	18071 	18650 	17845 	17868 	17167 	15514 	16912 b	: 	: 	: 	: 	: 	: 	: 
Y6-11,T,MEI_E,PPS,BG	9252 	8807 	7253 b	8334 	6975 	6347 	5702 	6261 	6220 	6631 	5731 	3979 	3444 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y6-11,T,MEI_E,PPS,CH	28898 	30808 	29417 	28050 	28659 b	26909 	24689 	24577 	22298 	22569 	21888 	19492 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y6-11,T,MEI_E,PPS,CY	19313 	19307 	19511 	18367 	18138 	19438 	21304 	20314 	19945 	21053 	20377 b	20407 	17842 	16427 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y6-11,T,MEI_E,PPS,CZ	15155 	14324 	13756 	12936 	12158 	12037 	10899 	10692 	10246 	10843 	10439 	9418 	8318 	8171 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y6-11,T,MEI_E,PPS,DE	25588 	22541 	22423 	22528 	21711 	22235 	20787 	19432 	18317 	19607 	19646 	18830 	15502 	15579 b	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y6-11,T,MEI_E,PPS,DK	23926 	25412 	24792 	22831 	22693 	21583 	20442 	20617 b	18215 	18273 	18544 	17707 	16549 	16127 	15816 	15881 	: 	: 	: 	: 	: 	: 	: 
Y6-11,T,MEI_E,PPS,EA	19927 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y6-11,T,MEI_E,PPS,EA18	19983 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y6-11,T,MEI_E,PPS,EA19	19927 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y6-11,T,MEI_E,PPS,EE	16142 	15485 	15006 	13343 	11544 b	10413 	9584 	8995 	8823 	8945 	8585 	7521 	6483 	5516 	5208 	: 	: 	: 	: 	: 	: 	: 	: 
Y6-11,T,MEI_E,PPS,EL	9891 	9858 	9634 	9316 	9948 	9107 	11182 	12990 	14144 	14598 	13917 	12704 	13441 	13004 	11938 	11766 b	: 	: 	: 	: 	: 	: 	: 
Y6-11,T,MEI_E,PPS,ES	17123 	16363 	16416 	15634 	15039 	14887 	15252 	14883 	14970 	16063 	15195 b	13116 	12224 	11722 	12188 b	: 	: 	: 	: 	: 	: 	: 	: 
Y6-11,T,MEI_E,PPS,EU	18337 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y6-11,T,MEI_E,PPS,EU27	18398 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y6-11,T,MEI_E,PPS,EU28	18337 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y6-11,T,MEI_E,PPS,FI	21857 	21905 	22070 	21340 	21377 	21466 	20564 	19807 	19278 	19096 	17894 	16721 	16109 	15276 	13893 b	: 	: 	: 	: 	: 	: 	: 	: 
Y6-11,T,MEI_E,PPS,FR	20522 	20367 	20854 	21019 	20480 	20437 	20140 	19815 	18923 	18387 	19433 b	15911 	16322 	15524 	14460 b	: 	: 	: 	: 	: 	: 	: 	: 
Y6-11,T,MEI_E,PPS,HR	10999 	9897 	9465 	8452 	8134 	8063 	7648 	7877 	8269 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y6-11,T,MEI_E,PPS,HU	9152 	8756 	8597 	8056 	7620 	7794 	7925 	7242 	6527 	6821 	6579 	6457 	6567 	5593 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y6-11,T,MEI_E,PPS,IE	: 	19545 	19934 	19998 	18636 	18000 	17765 	18396 	17031 	17750 	19536 	19896 	16693 	15529 	15309 	15117 b	: 	: 	: 	: 	: 	: 	: 
Y6-11,T,MEI_E,PPS,IS	: 	: 	21844 	20885 	20370 	19809 	18182 	18082 	18802 	24436 	23556 	21818 	18854 	17752 	16688 	: 	: 	: 	: 	: 	: 	: 	: 
Y6-11,T,MEI_E,PPS,IT	16813 	16922 	15958 	15069 	15314 	15605 	15292 	16064 	15078 	16011 	16169 	15331 	14578 	14838 	13787 b	: 	: 	: 	: 	: 	: 	: 	: 
Y6-11,T,MEI_E,PPS,LT	13193 	11051 	10776 	10445 	8871 	8459 	7546 	6317 	6943 	8535 	7401 	6413 	5426 	4486 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y6-11,T,MEI_E,PPS,LU	34748 	31055 	30326 b	30958 	27354 	28987 	25683 	27506 	26193 	28588 	29694 	28360 	28068 	28359 	26615 	25354 b	: 	: 	: 	: 	: 	: 	: 
Y6-11,T,MEI_E,PPS,LV	12618 	10839 	11209 	9901 	8935 	7992 	7871 	7012 	6760 	8138 	8206 	6325 	5485 	4636 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y6-11,T,MEI_E,PPS,MK	: 	5217 	4826 	4767 	4253 	4244 	4208 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y6-11,T,MEI_E,PPS,MT	20126 	19047 	18290 	16827 	15437 	14537 	14018 	13782 	13533 	13226 	13298 	11813 	11405 	11233 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y6-11,T,MEI_E,PPS,NL	24470 	24085 	23800 b	21006 	19617 	19832 	19996 	19079 	19052 	20137 	20886 	17826 	15763 	15437 b	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y6-11,T,MEI_E,PPS,NO	26497 	26540 	28543 	29128 	29450 	26734 	26365 	24954 	23655 	24228 	24636 	20789 	22033 	19393 	19435 	18811 	: 	: 	: 	: 	: 	: 	: 
Y6-11,T,MEI_E,PPS,PL	13280 	12891 	11958 	11305 	10744 	9897 	9444 	9325 	8421 	8110 	7569 	6078 	5398 	5023 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y6-11,T,MEI_E,PPS,PT	12363 	12161 	12250 	11700 	11250 	10335 	10955 	10421 	10943 	10471 	10924 	10477 	10593 	9439 	8968 b	: 	: 	: 	: 	: 	: 	: 	: 
Y6-11,T,MEI_E,PPS,RO	6510 	5443 	4688 	4213 	3752 	3722 	3528 	3566 	3490 	3354 	3137 	2960 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y6-11,T,MEI_E,PPS,RS	5396 	5440 	5462 	5466 	4976 	5231 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y6-11,T,MEI_E,PPS,SE	20541 	21348 	21557 	21240 	20013 	20870 	19298 	18837 	18300 	18411 	17646 b	16269 	14544 	14606 	13993 	: 	: 	: 	: 	: 	: 	: 	: 
Y6-11,T,MEI_E,PPS,SI	17422 	16596 	17238 	16801 	15784 	15579 	15125 	14642 	13982 	14812 	14327 	13421 	12767 	12302 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y6-11,T,MEI_E,PPS,SK	: 	9983 	9633 	9166 	9471 	9099 	9639 	9045 	8470 	8066 	6777 	5716 	4834 	4075 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y6-11,T,MEI_E,PPS,TR	: 	7767 	7460 	6394 	6056 	5963 	5997 	5285 	4811 	4915 	4541 	4511 	3917 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y6-11,T,MEI_E,PPS,UK	: 	19619 b	18294 	20250 	17699 	17167 	17869 b	18771 	17579 	18837 	19576 	19419 	17982 	18274 b	: 	: 	: 	: 	: 	: 	: 	: 	: 
Y65-74,F,MED_E,EUR,AT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	12441 	13467 	12352 	12332 	11885 	12168 	11862 
Y65-74,F,MED_E,EUR,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	12167 	11950 	10954 	11723 	11603 	11345 	10490 
Y65-74,F,MED_E,EUR,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	14661 	14275 	14076 	14050 	14335 	13530 	12920 
Y65-74,F,MED_E,EUR,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	5584 	5729 	5122 	5164 	4774 	4740 	4201 
Y65-74,F,MED_E,EUR,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	7993 	7360 	6933 	6481 	6358 	6054 	5991 
Y65-74,F,MED_E,EUR,EU15	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	12201 e	11743 e	11028 e	10830 e	10402 e	9715 e	9356 e
Y65-74,F,MED_E,EUR,FI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	11229 	10788 	10492 	10477 	10856 	10504 	: 
Y65-74,F,MED_E,EUR,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	13212 	13434 	12881 	12622 	12703 	12260 	11741 
Y65-74,F,MED_E,EUR,IE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	10244 	8629 	8248 	7950 	6751 	6182 	6381 
Y65-74,F,MED_E,EUR,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	9916 	9710 	8644 	8642 	7895 	6760 	7102 
Y65-74,F,MED_E,EUR,LU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	21691 	20823 	20679 	20333 	20357 	17431 	17282 
Y65-74,F,MED_E,EUR,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	13455 	12775 	12171 	11675 	12057 	11222 	10315 
Y65-74,F,MED_E,EUR,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	5074 	4629 	4304 	3901 	3736 	3634 	3318 
Y65-74,F,MED_E,EUR,UK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	14261 	12843 	11481 	10673 	8567 	7964 	7480 
Y65-74,F,MED_E,NAC,AT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	12441 	13467 	12436 	12389 	11603 	11657 	11671 
Y65-74,F,MED_E,NAC,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	12167 	11950 	11030 	11779 	11304 	10842 	10312 
Y65-74,F,MED_E,NAC,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	14661 	14275 	14172 	14112 	13996 	12962 	12713 
Y65-74,F,MED_E,NAC,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	5584 	5544 	5032 	4745 	4333 	4265 	3594 
Y65-74,F,MED_E,NAC,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	7993 	7360 	6966 	6461 	6142 	5931 	5722 
Y65-74,F,MED_E,NAC,FI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	11229 	10788 	10557 	10363 	10641 	10085 	: 
Y65-74,F,MED_E,NAC,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	13212 	13434 	12963 	12724 	12581 	12196 	11782 
Y65-74,F,MED_E,NAC,IE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	10244 	8629 	8234 	7546 	6801 	6401 	6430 
Y65-74,F,MED_E,NAC,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	9916 	9710 	8676 	8611 	7988 	7437 	7024 
Y65-74,F,MED_E,NAC,LU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	21691 	20823 	20823 	20430 	19831 	16658 	16989 
Y65-74,F,MED_E,NAC,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	13455 	12775 	12259 	11713 	11707 	10688 	10102 
Y65-74,F,MED_E,NAC,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	5074 	4629 	4330 	3864 	3648 	3555 	3259 
Y65-74,F,MED_E,NAC,UK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	8692 	8460 	7766 	7389 	6972 	6601 	5804 
Y65-74,F,MED_E,PPS,AT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	12842 	13294 	11689 	11668 	10921 	10560 	10779 
Y65-74,F,MED_E,PPS,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	12154 	11681 	11118 	11835 	11301 	10381 	9988 
Y65-74,F,MED_E,PPS,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	14718 	13700 	13243 	13193 	12833 	11802 	11490 
Y65-74,F,MED_E,PPS,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	7128 	7298 	6390 	6238 	5927 	6072 	5407 
Y65-74,F,MED_E,PPS,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	9633 	8888 	8255 	7951 	7673 	7315 	7153 
Y65-74,F,MED_E,PPS,EU15	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	12155 e	11664 e	10936 e	10740 e	10267 e	9624 e	9291 e
Y65-74,F,MED_E,PPS,FI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	9672 	9013 	8906 	8821 	9251 	8551 	: 
Y65-74,F,MED_E,PPS,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	12966 	12770 	12345 	11962 	11283 	10998 	10693 
Y65-74,F,MED_E,PPS,IE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	9503 	8353 	8329 	8195 	7199 	7169 	7128 
Y65-74,F,MED_E,PPS,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	11194 	11225 	9807 	9682 	9114 	8491 	8293 
Y65-74,F,MED_E,PPS,LU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	22494 	21335 	20378 	20255 	20171 	16475 	17224 
Y65-74,F,MED_E,PPS,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	13482 	13184 	12804 	12107 	11674 	10468 	9768 
Y65-74,F,MED_E,PPS,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	7022 	6350 	5978 	5372 	5075 	4994 	4776 
Y65-74,F,MED_E,PPS,UK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	12050 	11510 	10656 	10261 	9769 	9036 	8303 
Y65-74,F,MEI_E,EUR,AT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	13668 	14242 	13813 	13665 	13993 	14389 	13521 
Y65-74,F,MEI_E,EUR,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	13681 	13463 	13365 	13465 	13447 	12968 	12201 
Y65-74,F,MEI_E,EUR,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	17065 	16609 	16284 	16165 	16626 	15321 	14565 
Y65-74,F,MEI_E,EUR,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	6667 	6842 	6295 	6327 	5629 	5554 	5170 
Y65-74,F,MEI_E,EUR,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	9516 	8781 	8237 	7766 	7722 	7215 	7026 
Y65-74,F,MEI_E,EUR,EU15	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	14170 e	13615 e	12935 e	12631 e	12071 e	11398 e	11034 e
Y65-74,F,MEI_E,EUR,FI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	12568 	12417 	11674 	11459 	11768 	11608 	: 
Y65-74,F,MEI_E,EUR,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	15140 	15288 	14608 	14494 	14222 	14057 	13653 
Y65-74,F,MEI_E,EUR,IE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	12915 	11439 	11003 	10682 	9254 	8082 	8317 
Y65-74,F,MEI_E,EUR,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	10755 	10661 	9829 	9670 	8773 	8084 	8379 
Y65-74,F,MEI_E,EUR,LU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	24519 	23248 	22840 	22691 	22906 	21505 	20162 
Y65-74,F,MEI_E,EUR,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	15798 	15233 	14476 	13879 	14076 	13874 	12715 
Y65-74,F,MEI_E,EUR,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	6255 	5988 	5509 	5478 	5173 	4822 	4325 
Y65-74,F,MEI_E,EUR,UK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	17468 	15445 	14184 	13124 	10437 	9932 	9754 
Y65-74,F,MEI_E,NAC,AT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	13668 	14242 	13908 	13728 	13661 	13785 	13304 
Y65-74,F,MEI_E,NAC,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	13681 	13463 	13458 	13530 	13100 	12394 	11994 
Y65-74,F,MEI_E,NAC,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	17065 	16609 	16395 	16235 	16233 	14678 	14332 
Y65-74,F,MEI_E,NAC,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	6667 	6622 	6184 	5813 	5108 	4998 	4423 
Y65-74,F,MEI_E,NAC,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	9516 	8781 	8276 	7743 	7460 	7068 	6711 
Y65-74,F,MEI_E,NAC,FI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	12568 	12417 	11747 	11333 	11535 	11145 	: 
Y65-74,F,MEI_E,NAC,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	15140 	15288 	14701 	14612 	14085 	13983 	13700 
Y65-74,F,MEI_E,NAC,IE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	12915 	11439 	10984 	10139 	9323 	8369 	8381 
Y65-74,F,MEI_E,NAC,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	10755 	10661 	9867 	9636 	8875 	8893 	8287 
Y65-74,F,MEI_E,NAC,LU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	24519 	23248 	22999 	22800 	22314 	20552 	19821 
Y65-74,F,MEI_E,NAC,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	15798 	15233 	14581 	13924 	13667 	13214 	12453 
